tree_id;stand_id;plot;stand_idplot;tag;species;year;year_count;tree_status;dbh;x_coord;AreaCookie;y_coord;size_cat
AB08001000024;AB08;10;AB0810;4331;THPL;2012;35;1;50,2;87,18;1979,234788;6,75;regular
AB08001000025;AB08;10;AB0810;4332;TSHE;2012;35;1;28;87,05;615,7521601;8,21;regular
AB08001000026;AB08;10;AB0810;4333;THPL;2012;35;1;77,4;87,95;4705,131901;11,02;regular
AB08001000027;AB08;10;AB0810;8423;TSHE;2012;35;1;16,1;93,29;203,5830579;18,8;regular
AB08001000028;AB08;10;AB0810;8428;ABAM;2012;35;1;16,8;94,15;221,6707776;3,74;regular
AB08001000029;AB08;10;AB0810;9851;ABAM;2012;35;1;16,1;98,84;203,5830579;18,71;regular
AB08001000030;AB08;10;AB0810;265;ABAM;2012;35;2;16,2;97,36;206,119894;8,12;regular
AB08001000031;AB08;10;AB0810;278;TSHE;2012;35;2;17;97,05;226,9800692;2,77;regular
AB08001000032;AB08;10;AB0810;353;TSHE;2017;40;2;16,3;91,02362211;208,672438;2,060817961;regular
AB08001000033;AB08;10;AB0810;365;TSHE;2017;40;2;15;88,37435783;176,7145868;18,65860799;regular
AB08001100001;AB08;11;AB0811;4242;THPL;2012;35;1;65,7;53,37;3390,163318;48,84;regular
AB08001100002;AB08;11;AB0811;4243;TSHE;2012;35;1;53,3;52,53;2231,229788;47,74;regular
AB08001100003;AB08;11;AB0811;4244;ABPR;1986;9;6;45;68,26;1590,431281;43,01;regular
AB08001100004;AB08;11;AB0811;4245;THPL;2012;35;1;62,6;72,53;3077,786907;43,45;regular
AB08001100005;AB08;11;AB0811;4246;THPL;2012;35;1;64,9;72,57;3308,104918;34,66;regular
AB08001100006;AB08;11;AB0811;4247;TSHE;2012;35;1;67,5;66,59;3578,470382;36,34;regular
AB08001100007;AB08;11;AB0811;4248;PSME;2008;31;6;90,3;65,56;6404,20731;41,87;regular
AB08001100008;AB08;11;AB0811;4249;TSHE;2012;35;1;66,8;62,1;3504,635101;41,02;regular
AB08001100009;AB08;11;AB0811;4250;TSHE;1995;18;6;67,4;53,29;3567,875361;40,08;regular
AB08001100010;AB08;11;AB0811;4251;TSHE;2012;35;1;60,4;59,69;2865,258164;32,96;regular
AB08001100011;AB08;11;AB0811;4252;TSHE;2012;35;1;70;61,46;3848,451001;30,34;regular
AB08001100012;AB08;11;AB0811;4253;THPL;2012;35;1;105,2;68,62;8692,03289;30,77;regular
AB08001100013;AB08;11;AB0811;4254;TSHE;2012;35;1;60,1;73,78;2836,86602;27,38;regular
AB08001100014;AB08;11;AB0811;4255;PSME;2008;31;6;87,6;72,49;6026,95701;25,6;regular
AB08001100015;AB08;11;AB0811;4256;THPL;2012;35;1;60,7;69,87;2893,791679;25,74;regular
AB08001100016;AB08;11;AB0811;4257;THPL;2008;31;6;56,4;65,86;2498,320142;26,98;regular
AB08001100017;AB08;11;AB0811;4258;THPL;2012;35;1;51,7;58,91;2099,282897;25,77;regular
AB08001100018;AB08;11;AB0811;4260;TSHE;2012;35;1;67,2;53,08;3546,732442;27,52;regular
AB08001100019;AB08;11;AB0811;366;TSHE;2017;40;2;15,9;63,66370656;198,5565097;38,56168675;regular
AB08001200001;AB08;12;AB0812;4261;THPL;2002;25;6;43,7;62,87;1499,867019;22,21;regular
AB08001200002;AB08;12;AB0812;4262;TSHE;2012;35;1;61,8;63,76;2999,624082;24,3;regular
AB08001200003;AB08;12;AB0812;4263;TSHE;2012;35;1;59,3;65,81;2761,844788;22,88;regular
AB08001200004;AB08;12;AB0812;4264;TSHE;2012;35;1;30,4;72,87;725,8335667;20,86;regular
AB08001200005;AB08;12;AB0812;4265;THPL;2012;35;1;74,6;73,85;4370,866443;21,3;regular
AB08001200006;AB08;12;AB0812;4266;TSHE;2012;35;1;77,3;73,97;4692,981792;16,08;regular
AB08001200007;AB08;12;AB0812;4267;TSHE;2002;25;6;31,1;69,27;759,6449576;16,75;regular
AB08001200008;AB08;12;AB0812;4268;ABAM;2012;35;1;40,6;68,24;1294,618917;16,19;regular
AB08001200009;AB08;12;AB0812;4269;TSHE;2012;35;1;9,5;66,13;70,88218425;16,15;small
AB08001200010;AB08;12;AB0812;4270;TSHE;2012;35;1;15,5;66,86;188,6919088;17,75;regular
AB08001200011;AB08;12;AB0812;4271;TSHE;2012;35;1;62,1;63;3028,817331;18,76;regular
AB08001200012;AB08;12;AB0812;4272;TSHE;2012;35;1;36,7;61,25;1057,844932;20,31;regular
AB08001200013;AB08;12;AB0812;4273;TSHE;2012;35;1;87,4;52,85;5999,468075;11,71;regular
AB08001200014;AB08;12;AB0812;4274;PSME;2012;35;1;65,9;53,55;3410,834998;10,09;regular
AB08001200015;AB08;12;AB0812;4275;TSHE;2012;35;1;30,1;61,6;711,57859;12,86;regular
AB08001200016;AB08;12;AB0812;4276;ABAM;2012;35;1;13,7;67,6;147,4113813;12,98;small
AB08001200017;AB08;12;AB0812;4277;TSHE;2012;35;1;97,9;69,09;7527,578011;8,94;regular
AB08001200018;AB08;12;AB0812;4278;THPL;2012;35;1;52,1;74,34;2131,892629;7,17;regular
AB08001200019;AB08;12;AB0812;4279;THPL;2012;35;1;57,8;66,03;2623,8896;5,85;regular
AB08001200020;AB08;12;AB0812;4280;TSHE;2012;35;1;59,1;61,9;2743,246559;6,71;regular
AB08001200021;AB08;12;AB0812;4281;TSHE;2012;35;1;67,2;58,05;3546,732442;5,76;regular
AB08001200022;AB08;12;AB0812;4282;TSHE;2012;35;1;23,2;62,51;422,7327075;3,96;regular
AB08001200023;AB08;12;AB0812;4283;THPL;2012;35;1;86,1;65,98;5822,321519;3,18;regular
AB08001200024;AB08;12;AB0812;354;ABAM;2017;40;2;6,3;56,34554777;31,17245311;2,626009119;small
AB08001300001;AB08;13;AB0813;4210;TSHE;2012;35;1;73,6;27,45;4254,470435;47,22;regular
AB08001300002;AB08;13;AB0813;4212;TSHE;2012;35;1;54;33,36;2290,221044;41,47;regular
AB08001300003;AB08;13;AB0813;4213;TSHE;2012;35;1;56,7;37,92;2524,968702;46,53;regular
AB08001300004;AB08;13;AB0813;4214;CANO;2012;35;1;63;39,4;3117,245311;42,21;regular
AB08001300005;AB08;13;AB0813;4215;TSHE;2012;35;1;29,1;40,69;665,0830187;45,47;regular
AB08001300006;AB08;13;AB0813;4216;TSHE;2012;35;1;48,7;45,59;1862,72097;40,38;regular
AB08001300007;AB08;13;AB0813;4217;PSME;2012;35;1;95,6;46,83;7178,036559;38,49;regular
AB08001300008;AB08;13;AB0813;4218;TSHE;2012;35;1;88,5;42,89;6151,434765;31,01;regular
AB08001300009;AB08;13;AB0813;4219;TSHE;2012;35;1;64,1;37,75;3227,051828;34,16;regular
AB08001300010;AB08;13;AB0813;4220;TSHE;2012;35;6;19;26,72;283,528737;36,04;regular
AB08001300011;AB08;13;AB0813;4221;TSHE;2012;35;1;80,9;25,82;5140,281754;37,65;regular
AB08001300012;AB08;13;AB0813;4222;TSHE;2012;35;6;74,8;46,88;4394,33414;26,82;regular
AB08001300013;AB08;13;AB0813;105;TSHE;2012;35;1;15,6;37,88;191,134497;42,32;regular
AB08001400001;AB08;14;AB0814;4223;TSHE;2012;35;1;59;46,88;2733,971007;21,18;regular
AB08001400002;AB08;14;AB0814;4224;TSHE;2002;25;6;66,7;36,23;3494,150035;24,44;regular
AB08001400003;AB08;14;AB0814;4225;THPL;2012;35;1;31,1;36,06;759,6449576;23,42;regular
AB08001400004;AB08;14;AB0814;4226;TSHE;2012;35;1;69,5;32,38;3793,669479;24,72;regular
AB08001400005;AB08;14;AB0814;4227;PSME;2012;35;1;82,1;35,48;5293,905635;21,74;regular
AB08001400006;AB08;14;AB0814;4228;TSHE;1984;7;6;64,4;27,79;3257,328927;22,43;regular
AB08001400007;AB08;14;AB0814;4229;TSHE;2012;35;1;95,8;30,02;7208,1016;17,41;regular
AB08001400008;AB08;14;AB0814;4230;TSHE;2012;35;1;68,3;40,91;3663,796038;16,66;regular
AB08001400009;AB08;14;AB0814;4231;TSHE;2012;35;1;21;47,81;346,3605901;18,73;regular
AB08001400010;AB08;14;AB0814;4232;TSHE;2012;35;1;58,2;48,54;2660,332075;13,34;regular
AB08001400011;AB08;14;AB0814;4233;TSHE;2012;35;1;63,1;45,32;3127,149181;14,68;regular
AB08001400012;AB08;14;AB0814;4234;TSHE;2008;31;6;15,9;40,2;198,5565097;13,29;regular
AB08001400013;AB08;14;AB0814;4235;TSHE;2012;35;1;45,9;36,7;1654,684705;12,04;regular
AB08001400014;AB08;14;AB0814;4236;TSHE;2012;35;1;71,9;31,55;4060,202199;9,45;regular
AB08001400015;AB08;14;AB0814;4237;TSHE;2012;35;1;21,6;28,3;366,4353671;7,93;regular
AB08001400016;AB08;14;AB0814;4239;TSHE;2012;35;1;44,3;38,12;1541,336042;3,38;regular
AB08001400017;AB08;14;AB0814;4240;TSHE;2012;35;1;70,8;48,5;3936,91825;2,78;regular
AB08001400018;AB08;14;AB0814;4241;TSHE;2002;25;6;19,5;46,8;298,6476516;9,6;regular
AB08001400019;AB08;14;AB0814;4238;TSHE;2012;35;1;15,3;27,11;183,8538561;0,61;regular
AB08001400020;AB08;14;AB0814;100;THPL;2012;35;1;17,7;32,03;246,0573906;16,24;regular
AB08001500001;AB08;15;AB0815;4162;TSHE;2012;35;1;13,3;3,12;138,9290811;48,71;small
AB08001500002;AB08;15;AB0815;4163;TSHE;2012;35;1;64,5;3,18;3267,452709;47,36;regular
AB08001500003;AB08;15;AB0815;4164;PSME;2012;35;1;78,9;7,54;4889,268501;46,92;regular
AB08001500004;AB08;15;AB0815;4165;TSHE;2012;35;1;61,6;7,48;2980,240455;47,86;regular
AB08001500005;AB08;15;AB0815;4166;TSHE;1990;13;6;16,5;9,8;213,82465;47,57;regular
AB08001500006;AB08;15;AB0815;4167;TSHE;2012;35;1;44,6;14,08;1562,282611;49,42;regular
AB08001500007;AB08;15;AB0815;4168;TSHE;2012;35;1;36,7;14,76;1057,844932;45,4;regular
AB08001500008;AB08;15;AB0815;4169;TSHE;2012;35;1;82,8;20,93;5384,564145;37,13;regular
AB08001500009;AB08;15;AB0815;4170;TSHE;2012;35;1;60,9;18,98;2912,892562;40,51;regular
AB08001500010;AB08;15;AB0815;4171;TSHE;2012;35;1;12,6;15,33;124,6898124;41,49;small
AB08001500011;AB08;15;AB0815;4172;TSHE;2012;35;1;33,7;15,35;891,9688402;42,91;regular
AB08001500012;AB08;15;AB0815;4173;TSHE;2002;25;6;9,1;10,43;65,03882191;43,25;small
AB08001500013;AB08;15;AB0815;4174;TSHE;2012;35;1;67,4;6,71;3567,875361;43,13;regular
AB08001500014;AB08;15;AB0815;4175;TSHE;2012;35;1;43,6;0,84;1493,010493;39,13;regular
AB08001500015;AB08;15;AB0815;4176;TSHE;2012;35;1;17;4,61;226,9800692;37,56;regular
AB08001500016;AB08;15;AB0815;4177;TSHE;2012;35;1;33,8;6,27;897,2702778;37,94;regular
AB08001500017;AB08;15;AB0815;4179;CANO;2012;35;1;41,7;16,2;1365,721012;35,34;regular
AB08001500018;AB08;15;AB0815;4180;TSHE;2012;35;1;21,2;19,73;352,9893506;32,46;regular
AB08001500019;AB08;15;AB0815;4181;TSHE;2012;35;1;77,1;23,46;4668,728696;26,96;regular
AB08001500020;AB08;15;AB0815;4182;TSHE;2012;35;1;22,2;15,78;387,0756308;25,24;regular
AB08001500021;AB08;15;AB0815;4183;TSHE;2012;35;1;57,8;14,24;2623,8896;29,4;regular
AB08001500022;AB08;15;AB0815;4184;THPL;2012;35;1;52,1;14,58;2131,892629;30,86;regular
AB08001500023;AB08;15;AB0815;4185;TSHE;2012;35;1;46,4;13,07;1690,93083;32,29;regular
AB08001500024;AB08;15;AB0815;4186;TSHE;2012;35;1;12,5;11,95;122,718463;31,28;small
AB08001500025;AB08;15;AB0815;4187;TSHE;2012;35;1;70,5;7,57;3903,625222;32,99;regular
AB08001500026;AB08;15;AB0815;4188;ABAM;2012;35;1;9,9;0,72;76,97687399;28,51;small
AB08001500027;AB08;15;AB0815;4544;TSHE;2008;31;6;13,9;17,52;151,7467792;31,65;small
AB08001500028;AB08;15;AB0815;4178;TSHE;2002;25;6;5,1;13,07;20,42820623;35,94;small
AB08001500029;AB08;15;AB0815;8487;TSHE;2012;35;1;7,3;0,86;41,85386813;26,91;small
AB08001500030;AB08;15;AB0815;8488;ABAM;2012;35;1;9,1;-1,95;65,03882191;30,52;small
AB08001500031;AB08;15;AB0815;135;ABAM;2012;35;1;6,7;4,36;35,25652355;30,26;small
AB08001500032;AB08;15;AB0815;101;ABAM;2012;35;1;5,5;18,92;23,75829444;46,44;small
AB08001500033;AB08;15;AB0815;102;THPL;2012;35;1;7,3;1,23;41,85386813;34,73;small
AB08001500034;AB08;15;AB0815;348;TSHE;2017;40;2;5,9;0,53690694;27,33971007;25,99963366;small
AB08001600001;AB08;16;AB0816;4189;TSHE;2012;35;1;87,5;4,86;6013,204689;19,81;regular
AB08001600002;AB08;16;AB0816;4190;TSHE;2012;35;1;67,8;9,1;3610,349693;23,08;regular
AB08001600003;AB08;16;AB0816;4191;TSHE;2012;35;1;47,7;10,57;1787,008587;21,89;regular
AB08001600004;AB08;16;AB0816;4192;TSHE;2012;35;1;30,8;16,22;745,0601137;22,07;regular
AB08001600005;AB08;16;AB0816;4193;TSHE;2012;35;1;83;17,97;5410,607948;21,1;regular
AB08001600006;AB08;16;AB0816;4194;TSHE;1987;10;6;49,4;22,99;1916,654262;14,28;regular
AB08001600007;AB08;16;AB0816;4195;TSHE;2012;35;1;58;22,03;2642,079422;13,05;regular
AB08001600008;AB08;16;AB0816;4196;TSHE;2012;35;1;20,2;9,76;320,4738666;16,14;regular
AB08001600009;AB08;16;AB0816;4197;TSHE;2012;35;1;68,2;4,06;3653,075354;13,82;regular
AB08001600010;AB08;16;AB0816;4198;TSHE;2012;35;1;55,4;1,29;2410,512627;13,89;regular
AB08001600011;AB08;16;AB0816;4199;TSHE;2012;35;1;17,5;7,98;240,5281875;11,19;regular
AB08001600012;AB08;16;AB0816;4200;TSHE;1987;10;6;59,7;12,27;2799,22974;11,93;regular
AB08001600013;AB08;16;AB0816;4201;PSME;2012;35;1;72,5;14,88;4128,249096;10,69;regular
AB08001600014;AB08;16;AB0816;4203;TSHE;2012;35;1;31;23,37;754,767635;2,99;regular
AB08001600015;AB08;16;AB0816;4204;TSHE;2012;35;1;74,4;18,48;4347,461578;2,95;regular
AB08001600016;AB08;16;AB0816;4205;TSHE;2012;35;1;77,7;17,3;4741,676478;3,33;regular
AB08001600017;AB08;16;AB0816;4206;TSHE;2012;35;1;67,1;15,79;3536,184545;3,46;regular
AB08001600018;AB08;16;AB0816;4207;TSHE;2012;35;1;50,2;10,74;1979,234788;0,5;regular
AB08001600019;AB08;16;AB0816;4208;TSHE;2012;35;1;34,3;6,16;924,0130853;1,24;regular
AB08001600020;AB08;16;AB0816;4209;TSHE;1995;18;6;88,3;7,16;6123,663086;5,26;regular
AE10000100001;AE10;1;AE101;7155;ABAM;2007;30;6;16,1;0,44;203,5830579;94,12;regular
AE10000100002;AE10;1;AE101;7156;ABAM;2012;35;1;26,4;3,67;547,391104;95,1;regular
AE10000100003;AE10;1;AE101;7157;ABAM;2012;35;1;72,4;2,48;4116,868677;93,77;regular
AE10000100004;AE10;1;AE101;7158;CANO;2012;35;1;62,6;3,85;3077,786907;93,23;regular
AE10000100005;AE10;1;AE101;7159;CANO;2012;35;1;48,8;4,34;1870,378602;92,18;regular
AE10000100006;AE10;1;AE101;7160;CANO;2012;35;1;25,1;11,83;494,8086969;94,13;regular
AE10000100007;AE10;1;AE101;7161;ABAM;2012;35;1;49,9;13,94;1955,649281;95,16;regular
AE10000100008;AE10;1;AE101;7162;CANO;2012;35;1;47,6;15,01;1779,523743;95,81;regular
AE10000100009;AE10;1;AE101;7163;ABAM;2012;35;1;29,4;13,71;678,8667565;98,58;regular
AE10000100010;AE10;1;AE101;7164;CANO;2012;35;1;46,1;19,31;1669,136031;98,05;regular
AE10000100011;AE10;1;AE101;7165;CANO;2012;35;1;47,7;19,59;1787,008587;99,15;regular
AE10000100012;AE10;1;AE101;7166;ABAM;2012;35;1;66;23,43;3421,1944;97,86;regular
AE10000100013;AE10;1;AE101;7167;ABAM;2012;35;6;39,1;20,68;1200,724566;96,95;regular
AE10000100014;AE10;1;AE101;7168;ABAM;2012;35;1;40,8;22,44;1307,405199;89,68;regular
AE10000100015;AE10;1;AE101;7169;CANO;2012;35;1;53,6;20,88;2256,417508;88,2;regular
AE10000100016;AE10;1;AE101;7170;CANO;2012;35;1;52;17,11;2123,716634;91,08;regular
AE10000100017;AE10;1;AE101;7171;CANO;2012;35;1;47,8;15,49;1794,50914;90,74;regular
AE10000100018;AE10;1;AE101;7172;CANO;2012;35;1;27,6;14,74;598,2849049;90,56;regular
AE10000100019;AE10;1;AE101;7173;CANO;2012;35;1;69,2;14,42;3760,989061;88,43;regular
AE10000100020;AE10;1;AE101;7174;CANO;2012;35;1;34,7;14,74;945,6900746;87,36;regular
AE10000100021;AE10;1;AE101;7175;ABAM;2012;35;1;76,3;15,75;4572,344634;88,11;regular
AE10000100022;AE10;1;AE101;7176;CANO;2012;35;1;46,5;20,26;1698,227179;87,56;regular
AE10000100023;AE10;1;AE101;7177;ABAM;2012;35;1;25,6;23,65;514,7185404;86,61;regular
AE10000100024;AE10;1;AE101;7178;CANO;2012;35;1;46,9;20,28;1727,569654;84,74;regular
AE10000100025;AE10;1;AE101;7179;ABAM;2012;35;1;19,9;14,51;311,0255267;77,58;regular
AE10000100026;AE10;1;AE101;7180;CANO;2012;35;1;35;13,69;962,1127502;78,47;regular
AE10000100027;AE10;1;AE101;7181;CANO;2012;35;1;49,8;14,27;1947,818861;79,08;regular
AE10000100028;AE10;1;AE101;7182;CANO;2012;35;1;28,7;13,44;646,9246132;79,5;regular
AE10000100029;AE10;1;AE101;7183;CANO;2012;35;1;61,6;14,6;2980,240455;83,59;regular
AE10000100030;AE10;1;AE101;7184;ABAM;2012;35;1;25;13,05;490,8738521;83,28;regular
AE10000100031;AE10;1;AE101;7185;ABAM;1981;4;6;109,3;12,36;9382,751305;79,76;regular
AE10000100032;AE10;1;AE101;7186;CANO;2012;35;1;41,4;11,99;1346,141036;77,45;regular
AE10000100033;AE10;1;AE101;7187;ABAM;2012;35;1;32,1;3,14;809,2821215;75,74;regular
AE10000100034;AE10;1;AE101;7188;ABAM;2012;35;1;40,5;0,63;1288,249338;83,83;regular
AE10000100035;AE10;1;AE101;7468;ABAM;2012;35;1;26,8;16,02;564,1043769;97,99;regular
AE10000200001;AE10;2;AE102;7189;ABAM;1998;21;6;24,5;0,41;471,4352476;68,21;regular
AE10000200002;AE10;2;AE102;7190;ABAM;2012;35;1;25,5;4,55;510,7051557;68,43;regular
AE10000200003;AE10;2;AE102;7191;CANO;2012;35;1;42,4;4,8;1411,957402;67,65;regular
AE10000200004;AE10;2;AE102;7192;CANO;2012;35;1;56,8;5,74;2533,882971;64,6;regular
AE10000200005;AE10;2;AE102;7193;CANO;2012;35;1;46,9;6,46;1727,569654;63,83;regular
AE10000200006;AE10;2;AE102;7194;CANO;2012;35;1;38,9;11,49;1188,472355;67,3;regular
AE10000200007;AE10;2;AE102;7195;CANO;2012;35;1;40;12,27;1256,637061;69,43;regular
AE10000200008;AE10;2;AE102;7196;CANO;2012;35;1;55,5;12,32;2419,222693;71,89;regular
AE10000200009;AE10;2;AE102;7197;CANO;2012;35;1;50,8;12,95;2026,829916;71,19;regular
AE10000200010;AE10;2;AE102;7198;ABAM;2012;35;1;79,8;20,93;5001,44692;73,57;regular
AE10000200011;AE10;2;AE102;7199;CANO;2012;35;1;33,5;22,6;881,4130889;72,34;regular
AE10000200012;AE10;2;AE102;7200;ABAM;1998;21;6;57,4;24,64;2587,698453;71,21;regular
AE10000200013;AE10;2;AE102;7201;CANO;2012;35;1;24,8;15,81;483,0512864;67,36;regular
AE10000200014;AE10;2;AE102;7202;CANO;2012;35;1;48,2;16,15;1824,668429;66,09;regular
AE10000200015;AE10;2;AE102;7203;CANO;2012;35;1;56,5;17,5;2507,187287;66,35;regular
AE10000200016;AE10;2;AE102;7204;CANO;2012;35;1;40,5;19,02;1288,249338;66,49;regular
AE10000200017;AE10;2;AE102;7205;ABAM;1985;8;6;35,4;16,19;984,2295624;64,25;regular
AE10000200018;AE10;2;AE102;7206;CANO;1981;4;6;24,1;12,82;456,1671073;63,28;regular
AE10000200019;AE10;2;AE102;7207;ABAM;2012;35;1;23,9;20,25;448,6272849;65,46;regular
AE10000200020;AE10;2;AE102;7208;ABAM;2012;35;1;76,6;23,25;4608,370848;65,02;regular
AE10000200021;AE10;2;AE102;7209;ABAM;2012;35;6;16,9;23,8;224,3175694;59,29;regular
AE10000200022;AE10;2;AE102;7210;ABAM;2012;35;1;30,4;23,4;725,8335667;57,38;regular
AE10000200023;AE10;2;AE102;7211;ABAM;2012;35;1;19,4;18,69;295,5924528;61,69;regular
AE10000200024;AE10;2;AE102;7212;CANO;2012;35;1;34,5;14,99;934,820164;62,4;regular
AE10000200025;AE10;2;AE102;7213;CANO;2012;35;1;36,7;14,04;1057,844932;62,04;regular
AE10000200026;AE10;2;AE102;7214;CANO;2012;35;1;51,9;14,45;2115,556347;55,58;regular
AE10000200027;AE10;2;AE102;7215;CANO;2012;35;1;67,3;13,39;3557,296047;55,22;regular
AE10000200028;AE10;2;AE102;7216;CANO;1987;10;6;22,6;16,35;401,1499659;56,22;regular
AE10000200029;AE10;2;AE102;7217;CANO;2012;35;1;42,1;17,93;1392,047559;56,32;regular
AE10000200030;AE10;2;AE102;7218;CANO;2012;35;1;39,7;18,77;1237,858191;56,06;regular
AE10000200031;AE10;2;AE102;7219;CANO;2012;35;1;57;20,89;2551,758633;56,33;regular
AE10000200032;AE10;2;AE102;7220;ABAM;2012;35;1;26,8;23,08;564,1043769;56;regular
AE10000200033;AE10;2;AE102;7221;CANO;2012;35;1;39,9;21,8;1250,36173;55,31;regular
AE10000200034;AE10;2;AE102;7222;ABAM;1986;9;6;25,9;20,86;526,852942;51,31;regular
AE10000200035;AE10;2;AE102;7223;CANO;2012;35;1;25,4;19,73;506,7074791;54,38;regular
AE10000200036;AE10;2;AE102;7224;CANO;2012;35;1;49;17,28;1885,74099;50,41;regular
AE10000200037;AE10;2;AE102;7225;CANO;2012;35;1;48,5;15,42;1847,45283;50,11;regular
AE10000200038;AE10;2;AE102;7226;CANO;2012;35;1;47,9;14,33;1802,0254;50,67;regular
AE10000200039;AE10;2;AE102;7227;ABAM;2012;35;1;19,2;4,35;289,529179;52,62;regular
AE10000200040;AE10;2;AE102;7228;ABPR;2012;35;1;142,6;0,99;15970,88316;51,56;regular
AE10000200041;AE10;2;AE102;7229;CANO;2012;35;1;29,2;0,45;669,66189;50,48;regular
AE10000200042;AE10;2;AE102;7230;ABAM;2012;35;1;30,1;6,6;711,57859;55,4;regular
AE10000200043;AE10;2;AE102;7231;ABAM;2012;35;1;41,3;4,39;1339,645793;56,31;regular
AE10000200044;AE10;2;AE102;7232;CANO;2012;35;1;44;1,11;1520,530844;60,47;regular
AE10000200045;AE10;2;AE102;7233;CANO;2012;35;1;47,9;8,28;1802,0254;62,54;regular
AE10000200046;AE10;2;AE102;7470;ABAM;2012;35;1;21,2;2,15;352,9893506;66,12;regular
AE10000200047;AE10;2;AE102;4739;ABAM;2012;35;1;15,9;18,15;198,5565097;59,35;regular
AE10000200048;AE10;2;AE102;158;ABAM;2012;35;1;17,8;21,18;248,8455541;54,53;regular
AE10000300001;AE10;3;AE103;7234;ABAM;2012;35;6;42,1;26,19;1392,047559;97,94;regular
AE10000300002;AE10;3;AE103;7235;ABAM;2012;35;1;25,3;30,68;502,7255104;98,13;regular
AE10000300003;AE10;3;AE103;7236;CANO;2012;35;1;52,9;31,47;2197,866074;99,35;regular
AE10000300004;AE10;3;AE103;7237;CANO;2012;35;1;42,5;35,32;1418,625433;96,53;regular
AE10000300005;AE10;3;AE103;7238;CANO;2012;35;1;24,6;36,33;475,2915526;96,93;regular
AE10000300006;AE10;3;AE103;7239;CANO;2012;35;1;53,7;36,91;2264,84483;97,49;regular
AE10000300007;AE10;3;AE103;7240;CANO;2012;35;1;31,6;40,4;784,26719;98,21;regular
AE10000300008;AE10;3;AE103;7241;CANO;2007;30;6;45;46,57;1590,431281;94,55;regular
AE10000300009;AE10;3;AE103;7242;CANO;2012;35;3;48,9;47,46;1878,051942;90,14;regular
AE10000300010;AE10;3;AE103;7243;CANO;2012;35;3;54,5;48,37;2332,828895;90,26;regular
AE10000300011;AE10;3;AE103;7244;CANO;2012;35;1;51,7;49,74;2099,282897;90,48;regular
AE10000300012;AE10;3;AE103;7245;ABAM;2012;35;1;56;41,28;2463,00864;90,4;regular
AE10000300013;AE10;3;AE103;7247;ABAM;2012;35;1;79,9;38,26;5013,989729;90,66;regular
AE10000300014;AE10;3;AE103;7248;ABAM;2012;35;1;16;35,77;201,0619298;91,05;regular
AE10000300015;AE10;3;AE103;7249;ABAM;2012;35;1;41;27,83;1320,254313;92,51;regular
AE10000300016;AE10;3;AE103;7250;ABAM;2012;35;1;81,3;26,11;5191,238387;93,01;regular
AE10000300017;AE10;3;AE103;7251;ABAM;2012;35;1;53,4;29,93;2239,609987;88,69;regular
AE10000300018;AE10;3;AE103;7252;CANO;2012;35;1;35,4;29,47;984,2295624;86,4;regular
AE10000300019;AE10;3;AE103;7253;CANO;2012;35;1;54,4;28,29;2324,275909;85,73;regular
AE10000300020;AE10;3;AE103;7254;ABAM;1993;16;6;8,4;34,83;55,41769441;89,1;small
AE10000300021;AE10;3;AE103;7255;ABAM;2012;35;1;44,2;40,2;1534,385268;86,48;regular
AE10000300022;AE10;3;AE103;7256;ABAM;2012;35;1;34,5;46,16;934,820164;89,51;regular
AE10000300023;AE10;3;AE103;7257;ABAM;2012;35;1;34;46,97;907,9202769;86;regular
AE10000300024;AE10;3;AE103;7258;CANO;2012;35;1;59,1;49,63;2743,246559;88,64;regular
AE10000300025;AE10;3;AE103;7259;ABAM;2012;35;1;6,4;43,38;32,16990877;82,89;small
AE10000300026;AE10;3;AE103;7260;ABLA;2012;35;1;74,6;42,32;4370,866443;80,9;regular
AE10000300027;AE10;3;AE103;7261;ABAM;2012;35;1;58,1;39,97;2651,197894;82,13;regular
AE10000300028;AE10;3;AE103;7262;ABAM;1998;21;6;65,1;38,19;3328,52527;82,58;regular
AE10000300029;AE10;3;AE103;7263;ABAM;2012;35;1;52,1;36,72;2131,892629;82,59;regular
AE10000300030;AE10;3;AE103;7264;ABAM;2012;35;1;48,2;35,58;1824,668429;81,48;regular
AE10000300031;AE10;3;AE103;7266;ABAM;2012;35;1;45,5;27,76;1625,970548;81,93;regular
AE10000300032;AE10;3;AE103;7267;ABAM;2012;35;1;72,7;25,88;4151,057059;82,85;regular
AE10000300033;AE10;3;AE103;7268;ABAM;1988;11;6;11;27,95;95,03317777;79,23;small
AE10000300034;AE10;3;AE103;7269;ABAM;2012;35;1;73,3;28,78;4219,857938;79,63;regular
AE10000300035;AE10;3;AE103;7270;ABAM;2012;35;1;94;35,35;6939,778172;75,86;regular
AE10000300036;AE10;3;AE103;7271;CANO;2012;35;1;43,6;36,74;1493,010493;79,34;regular
AE10000300037;AE10;3;AE103;7272;ABAM;2012;35;1;7,5;39,55;44,17864669;78,14;small
AE10000300038;AE10;3;AE103;7273;ABAM;2012;35;1;8,9;44,77;62,21138852;79,82;small
AE10000300039;AE10;3;AE103;7274;ABAM;2012;35;1;51,5;49,76;2083,072279;78,31;regular
AE10000300040;AE10;3;AE103;7265;ABAM;2007;30;6;5,8;32,44;26,42079422;83,31;small
